Time,Wind,Temp,Price
2020-12-29 12:00:00,7.690963855421687,-4.9985221674876845,5.86768
2020-12-29 13:00:00,7.806626506024097,-4.742857142857143,6.65632
2020-12-29 14:00:00,7.902409638554216,-4.502463054187192,5.89
2020-12-29 15:00:00,8.078313253012048,-4.266995073891626,6.4914
2020-12-29 16:00:00,8.253614457831326,-4.017241379310345,6.60548
2020-12-29 17:00:00,8.383734939759037,-3.7960591133004926,6.20496
2020-12-29 18:00:00,8.422289156626505,-3.5911330049261085,6.70344
2020-12-29 19:00:00,8.317073170731707,-3.405911330049261,6.636480000000001
2020-12-29 20:00:00,8.101829268292683,-3.2354679802955664,3.8068
2020-12-29 21:00:00,8.132530120481928,-3.0704433497536945,2.72428
2020-12-29 22:00:00,8.084939759036144,-2.87192118226601,3.35916
2020-12-29 23:00:00,8.022289156626506,-2.6891625615763544,2.49116
2020-12-30 00:00:00,7.985542168674698,-2.5596059113300496,2.18364
2020-12-30 01:00:00,7.877108433734939,-2.424137931034483,2.45272
2020-12-30 02:00:00,7.730120481927711,-2.2822660098522167,2.23696
2020-12-30 03:00:00,7.569879518072288,-2.23743842364532,2.17124
2020-12-30 04:00:00,7.5843373493975905,-2.2344827586206897,2.1948
2020-12-30 05:00:00,7.530722891566264,-2.2285714285714286,2.53952
2020-12-30 06:00:00,7.492771084337349,-2.238423645320197,3.53276
2020-12-30 07:00:00,7.6331325301204815,-2.2192118226600983,4.45036
2020-12-30 08:00:00,7.677710843373494,-2.1970443349753697,5.6978
2020-12-30 09:00:00,7.697590361445783,-2.1561576354679803,6.289280000000001
2020-12-30 10:00:00,7.621686746987952,-2.0376237623762377,5.69904
2020-12-30 11:00:00,7.373939393939394,-1.9916256157635468,3.0008
2020-12-30 12:00:00,7.142771084337349,-1.9261083743842364,3.05288
2020-12-30 13:00:00,7.124096385542168,-1.860591133004926,6.21116
2020-12-30 14:00:00,7.103614457831325,-1.7980295566502462,6.29548
2020-12-30 15:00:00,7.124096385542168,-1.7147783251231528,6.7208
2020-12-30 16:00:00,7.128313253012048,-1.6128078817733988,6.324
2020-12-30 17:00:00,7.280722891566264,-1.532512315270936,6.29424
2020-12-30 18:00:00,7.29578313253012,-1.4857142857142858,6.2992
2020-12-30 19:00:00,7.281927710843373,-1.463546798029557,6.81628
2020-12-30 20:00:00,7.1891566265060245,-1.448768472906404,3.10744
2020-12-30 21:00:00,7.114545454545455,-1.4236453201970445,2.9512
2020-12-30 22:00:00,7.124096385542168,-1.4073891625615762,2.9326
2020-12-30 23:00:00,7.013855421686746,-1.4206896551724135,2.86812
2020-12-31 00:00:00,6.872891566265061,-1.4753694581280787,2.59656
2020-12-31 01:00:00,6.69939393939394,-1.4960591133004926,2.78876
2020-12-31 02:00:00,6.564848484848485,-1.4886699507389165,2.68584
2020-12-31 03:00:00,6.52289156626506,-1.4694581280788177,2.64988
2020-12-31 04:00:00,6.471515151515152,-1.4911330049261082,2.63996
2020-12-31 05:00:00,6.452409638554216,-1.522167487684729,2.79496
2020-12-31 06:00:00,6.375757575757576,-1.5339901477832512,3.06528
2020-12-31 07:00:00,6.283030303030303,-1.5128078817733992,3.2884800000000003
2020-12-31 08:00:00,6.246060606060605,-1.5078817733990149,3.72
2020-12-31 09:00:00,6.255421686746988,-1.5128078817733992,3.09504
